ID,Region,GenderNow,Age,Marital,Degree,Employed,Income,Polviews,Pres16,DeathPenalty,Courts,Attend,Postlife,Happy,Satfin,Energy
2100,South,Woman,44,Widowed,Junior college,Yes,"[50000, 74999]",Slghtly conservative,NA,Favor,Too harsh,Never,Yes,Pretty happy,Satisfied,Too little
2101,South,Not applicable,43,Married,Junior college,Yes,NA,Moderate,NA,Favor,Not harsh enough,Monthly,Yes,Very happy,More or less,About right
2102,South,Not applicable,48,Married,Bachelor,Yes,$130000 +,Conservative,NA,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,About right
2103,South,Man,27,Never married,High school,Yes,"[50000, 74999]",Moderate,Other,Favor,Don't know,Never,Don't know,Pretty happy,More or less,Too little
2104,South,Woman,59,Widowed,High school,No,Not applicable,Slightly liberal,Clinton,Oppose,Too harsh,Never,Yes,Pretty happy,More or less,Too little
2105,South,Not applicable,46,Married,High school,Yes,"[50000, 74999]",Moderate,Trump,Favor,Too harsh,Never,Yes,Pretty happy,More or less,About right
2106,South,Not applicable,51,Married,Junior college,Yes,"[50000, 74999]",Slghtly conservative,NA,Favor,About right,Occasionally,Yes,Pretty happy,Satisfied,Too little
2107,South,Man,63,Married,Bachelor,Yes,"[50000, 74999]",Moderate,Trump,NA,About right,Never,Yes,Very happy,Satisfied,About right
2108,South,Not applicable,76,Widowed,High school,No,Not applicable,Conservative,NA,Oppose,Not harsh enough,Weekly,Yes,Very happy,Satisfied,About right
2109,South,Woman,56,Married,Bachelor,Yes,$130000 +,Conservative,Trump,Favor,Too harsh,Monthly,Yes,Very happy,Satisfied,Too much
2110,South,Not applicable,39,Married,High school,Yes,"[25000, 49999]",Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,More or less,About right
2111,South,Not applicable,34,Never married,Junior college,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,Too little
2112,South,Not applicable,36,Married,High school,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,About right
2113,South,NA,51,Never married,High school,No,Not applicable,Moderate,NA,Favor,Don't know,Never,Yes,Not too happy,Satisfied,Too little
2114,South,Man,62,Widowed,Bachelor,No,Not applicable,Liberal,Clinton,Oppose,Too harsh,Never,Yes,Pretty happy,More or less,Too little
2115,South,Not applicable,75,Widowed,High school,No,Not applicable,Moderate,Clinton,Oppose,Not harsh enough,Weekly,Yes,Very happy,Satisfied,About right
2116,South,Man,68,Divorced,High school,No,Not applicable,Liberal,Trump,Favor,Not harsh enough,Weekly,No,Not too happy,Not at all,Too little
2117,South,Woman,79,Widowed,High school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Don't know
2118,South,Woman,66,Divorced,High school,No,Not applicable,Conservative,Clinton,Oppose,Not harsh enough,Monthly,Yes,Pretty happy,Satisfied,Too much
2119,South,Woman,20,Married,Less than high school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Monthly,Yes,Not too happy,Satisfied,Too little
2120,South,Woman,74,Married,High school,No,Not applicable,Slghtly conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Too little
2121,South,Woman,48,Separated,High school,No,"[25000, 49999]",Moderate,Clinton,Favor,Not harsh enough,Weekly,Don't know,Not too happy,Not at all,Too little
2122,South,Woman,52,Married,High school,Yes,Not applicable,Moderate,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,About right
2123,South,Man,87,Widowed,High school,No,Not applicable,Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Satisfied,About right
2124,South,Man,39,Married,Junior college,Yes,"[25000, 49999]",Slghtly conservative,NA,Oppose,Don't know,Weekly,Yes,Very happy,More or less,About right
2125,South,Woman,35,Married,High school,Yes,Not applicable,Moderate,Clinton,Oppose,Too harsh,Weekly,Yes,Pretty happy,Not at all,About right
2126,South,Woman,30,Never married,High school,Yes,Not applicable,Slghtly conservative,Trump,Oppose,About right,Monthly,Yes,Pretty happy,More or less,About right
2127,South,Woman,20,Never married,High school,No,"[0, 24999]",Slghtly conservative,NA,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Satisfied,About right
2128,South,Man,49,Married,High school,Yes,"[25000, 49999]",Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,Too little
2129,South,Woman,36,Married,Bachelor,Yes,"[25000, 49999]",Moderate,Clinton,Oppose,Not harsh enough,Weekly,Don't know,Pretty happy,Not at all,Too little
2130,South,Man,40,Married,Less than high school,Yes,"[25000, 49999]",Conservative,NA,Favor,Not harsh enough,Weekly,Yes,Very happy,More or less,About right
2131,South,Not applicable,62,Married,High school,No,"[75000, 129999]",Liberal,Clinton,Favor,About right,Occasionally,Yes,Pretty happy,Satisfied,Too little
2132,South,Woman,22,Never married,High school,No,"[0, 24999]",Conservative,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,Too little
2133,South,Not applicable,38,Married,Graduate,Yes,"[25000, 49999]",Liberal,Clinton,Oppose,About right,Monthly,Yes,Very happy,More or less,Too little
2134,South,Man,59,Married,Graduate,Yes,"[50000, 74999]",Extrmly conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,More or less,Too much
2135,South,Woman,25,Married,High school,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Occasionally,No,Very happy,More or less,About right
2136,South,Not applicable,55,Married,High school,No,Not applicable,Liberal,NA,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,About right
2137,South,Woman,37,Married,High school,Yes,"[25000, 49999]",Moderate,Trump,Favor,Not harsh enough,Occasionally,Yes,Very happy,More or less,About right
2138,South,Woman,72,Married,Graduate,Yes,"[0, 24999]",Extrmly conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Very happy,Satisfied,Too little
2139,South,Not applicable,58,Married,Less than high school,Yes,NA,Liberal,NA,Favor,Not harsh enough,Weekly,Yes,Very happy,Not at all,Too little
2140,South,Woman,65,Married,High school,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Never,No,Very happy,Not at all,Too little
2141,South,Woman,46,Married,High school,No,"[0, 24999]",Slghtly conservative,NA,Favor,Too harsh,Never,Yes,Pretty happy,Not at all,Don't know
2142,South,Woman,50,Married,High school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Never,Don't know,Pretty happy,More or less,Too little
2143,South,Not applicable,85,Married,High school,No,Not applicable,Moderate,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
2144,South,Not applicable,73,Married,Bachelor,No,Not applicable,Extremely liberal,Trump,Favor,Not harsh enough,Never,Yes,Pretty happy,More or less,Too much
2145,South,Man,89,Widowed,High school,Yes,"[75000, 129999]",Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Satisfied,Too little
2146,South,Not applicable,69,Widowed,High school,No,Not applicable,Moderate,Clinton,Favor,Don't know,Never,NA,Pretty happy,More or less,Too little
2147,South,Man,71,Divorced,High school,No,Not applicable,Liberal,Clinton,Favor,Not harsh enough,Never,Yes,Very happy,Satisfied,Too little
2148,South,Not applicable,66,Married,High school,No,Not applicable,Extrmly conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Too little
2149,South,Man,19,Never married,Less than high school,No,Not applicable,Extrmly conservative,NA,NA,About right,Weekly,Yes,Pretty happy,More or less,About right
2150,South,Not applicable,56,Married,Less than high school,No,Not applicable,NA,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,About right
2151,South,Man,46,Divorced,Less than high school,No,"[25000, 49999]",Moderate,Trump,Favor,Not harsh enough,Occasionally,No,Not too happy,Not at all,Too much
2152,South,Not applicable,49,Married,High school,No,Not applicable,Conservative,Trump,Favor,Don't know,Weekly,Yes,Pretty happy,More or less,Too little
2153,Midwest,Woman,34,Never married,High school,Yes,"[25000, 49999]",Extremely liberal,NA,NA,Don't know,Never,Don't know,Pretty happy,Not at all,Too little
2154,Midwest,Woman,31,Married,High school,Yes,Not applicable,Moderate,NA,Favor,Not harsh enough,Occasionally,Don't know,Pretty happy,Satisfied,Too little
2155,Midwest,Woman,32,Never married,High school,Yes,"[0, 24999]",Slghtly conservative,Clinton,Favor,Too harsh,Occasionally,Yes,Not too happy,Not at all,Too much
2156,Midwest,Not applicable,26,Never married,Bachelor,Yes,"[0, 24999]",Liberal,Other,Favor,Don't know,Never,Don't know,Pretty happy,Satisfied,Too little
2157,Midwest,Not applicable,53,Separated,High school,Yes,$130000 +,Moderate,Clinton,Oppose,Too harsh,Occasionally,Yes,Pretty happy,Not at all,About right
2158,Midwest,Man,49,Never married,High school,Yes,NA,NA,Trump,NA,Don't know,Occasionally,Yes,NA,NA,Too little
2159,Midwest,Not applicable,20,Never married,High school,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,Too much
2160,Midwest,Woman,39,Divorced,High school,Yes,"[25000, 49999]",Slghtly conservative,Trump,Oppose,Don't know,Monthly,Yes,Pretty happy,More or less,Too much
2161,Midwest,Not applicable,38,Married,High school,Yes,"[50000, 74999]",Liberal,NA,Favor,Not harsh enough,Never,Yes,Very happy,More or less,Too much
2162,Midwest,Man,33,Never married,Graduate,Yes,"[75000, 129999]",Moderate,Trump,Favor,Too harsh,Occasionally,Yes,Not too happy,Not at all,Too little
2163,Midwest,Man,63,Married,High school,Yes,"[0, 24999]",Conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Not at all,Too much
2164,Midwest,Not applicable,82,Married,Less than high school,No,Not applicable,Slightly liberal,Clinton,Oppose,Not harsh enough,Never,Yes,Very happy,More or less,Too little
2165,Midwest,Woman,47,Never married,High school,Yes,Not applicable,Moderate,NA,Favor,About right,Occasionally,Yes,Not too happy,Not at all,Too little
2166,Midwest,Not applicable,38,Married,Junior college,Yes,Not applicable,Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Not at all,Too little
2167,Midwest,Not applicable,25,Never married,High school,Yes,"[25000, 49999]",Moderate,NA,Favor,Too harsh,Weekly,Yes,Pretty happy,More or less,Too little
2168,Midwest,Woman,55,Never married,Less than high school,Yes,"[25000, 49999]",Extrmly conservative,NA,Favor,Not harsh enough,Occasionally,Yes,Very happy,Satisfied,Too little
2169,Midwest,Woman,55,Married,High school,Yes,"[25000, 49999]",Extrmly conservative,Trump,Favor,Too harsh,Weekly,Yes,Very happy,Satisfied,About right
2170,Midwest,Not applicable,74,Never married,Bachelor,No,Not applicable,Conservative,Trump,Oppose,Not harsh enough,Never,Yes,Pretty happy,Satisfied,About right
2171,Midwest,Not applicable,77,Married,High school,No,Not applicable,Slghtly conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Too little
2172,Midwest,Not applicable,61,Widowed,High school,Yes,"[0, 24999]",Moderate,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Too little
2173,Midwest,Man,29,Never married,High school,Yes,"[75000, 129999]",Conservative,Trump,Favor,About right,Weekly,Don't know,Pretty happy,Satisfied,About right
2174,Midwest,Not applicable,29,Married,High school,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Not at all,About right
2175,Midwest,Woman,31,Never married,High school,Yes,"[25000, 49999]",Moderate,NA,Oppose,Not harsh enough,Weekly,Yes,Pretty happy,More or less,Too little
2176,Midwest,Woman,37,Divorced,High school,Yes,"[0, 24999]",Moderate,NA,Favor,About right,Monthly,Yes,Pretty happy,More or less,Too little
2177,Midwest,Man,74,Divorced,High school,No,Not applicable,Moderate,Trump,Favor,Not harsh enough,Monthly,Yes,Pretty happy,More or less,Too little
2178,Midwest,Not applicable,80,Widowed,Junior college,Yes,"[0, 24999]",Conservative,Trump,NA,About right,Weekly,Yes,Not too happy,More or less,About right
2179,Midwest,Woman,78,Widowed,High school,No,Not applicable,Slightly liberal,Trump,Oppose,Don't know,Weekly,Yes,Pretty happy,Satisfied,Don't know
2180,Midwest,Man,59,Married,High school,No,Not applicable,Moderate,NA,Oppose,About right,Occasionally,Yes,Very happy,More or less,Too little
2181,Midwest,Woman,39,Married,High school,Yes,"[0, 24999]",Slightly liberal,Trump,Favor,Not harsh enough,Monthly,Yes,Pretty happy,More or less,Too little
2182,Midwest,Man,59,Divorced,High school,No,Not applicable,Moderate,Trump,Favor,Don't know,Never,No,Pretty happy,More or less,About right
2183,Midwest,Man,52,Married,High school,Yes,$130000 +,Slghtly conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
2184,Midwest,Not applicable,44,Married,Bachelor,No,Not applicable,Conservative,Trump,Oppose,Not harsh enough,Weekly,Yes,Pretty happy,More or less,About right
2185,Midwest,Woman,36,Never married,High school,Yes,"[25000, 49999]",Slightly liberal,NA,Oppose,About right,Never,Yes,Pretty happy,Satisfied,About right
2186,Midwest,Not applicable,83,Married,High school,No,Not applicable,Extremely liberal,Clinton,Oppose,Don't know,Never,Don't know,Very happy,Not at all,Too little
2187,Midwest,Not applicable,47,Divorced,High school,Yes,"[25000, 49999]",Moderate,Trump,Favor,Not harsh enough,Monthly,Yes,Very happy,Not at all,About right
2188,Midwest,Man,65,Married,High school,Yes,"[0, 24999]",Slghtly conservative,Clinton,Favor,Not harsh enough,Occasionally,No,Pretty happy,More or less,Too little
2189,Midwest,Not applicable,37,Married,High school,Yes,Not applicable,Slghtly conservative,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,More or less,About right
2190,Midwest,Woman,56,Married,Bachelor,Yes,"[50000, 74999]",Liberal,Clinton,Oppose,About right,Monthly,Yes,Pretty happy,Satisfied,Too little
2191,Midwest,Not applicable,40,Married,High school,Yes,"[25000, 49999]",Conservative,Trump,Favor,Not harsh enough,Occasionally,Don't know,Very happy,More or less,Too much
2192,Midwest,Man,39,Married,Graduate,Yes,"[75000, 129999]",Liberal,Clinton,Oppose,Not harsh enough,Monthly,Yes,Very happy,Satisfied,Too little
2193,Midwest,Not applicable,30,Never married,Bachelor,Yes,"[0, 24999]",Moderate,NA,NA,Not harsh enough,Occasionally,Yes,Pretty happy,Not at all,Too little
2194,Midwest,Man,29,Never married,Graduate,No,Not applicable,Moderate,NA,Favor,Too harsh,Weekly,Yes,Very happy,Satisfied,Too little
2195,Midwest,Not applicable,24,Never married,High school,Yes,"[0, 24999]",Conservative,NA,Favor,About right,Occasionally,No,Pretty happy,Satisfied,Too little
2196,Midwest,Woman,59,Separated,High school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Not at all,Too little
2197,Midwest,Man,44,Married,High school,Yes,Not applicable,Slghtly conservative,NA,Favor,Not harsh enough,Occasionally,Yes,Very happy,More or less,Too little
2198,Midwest,Not applicable,59,Divorced,Bachelor,No,"[25000, 49999]",Slightly liberal,Other,Favor,Don't know,Occasionally,Yes,Not too happy,Not at all,Too little
2199,Midwest,Man,39,Never married,Graduate,Yes,"[25000, 49999]",Extremely liberal,Clinton,Oppose,Not harsh enough,Never,No,Pretty happy,More or less,Too little
2200,Midwest,Woman,72,Divorced,High school,No,Not applicable,Moderate,Trump,Favor,Not harsh enough,NA,Yes,Not too happy,Not at all,Too much
2201,Midwest,Not applicable,56,Divorced,High school,Yes,"[0, 24999]",Moderate,Trump,Oppose,Don't know,Occasionally,Yes,Pretty happy,Not at all,Too little
2202,Midwest,Woman,36,Divorced,High school,Yes,Not applicable,Moderate,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,About right
2203,Midwest,Man,82,Married,High school,No,Not applicable,Liberal,Clinton,Oppose,Not harsh enough,Never,No,Very happy,More or less,Too little
2204,Midwest,Woman,35,Never married,High school,Yes,Not applicable,Moderate,NA,Favor,Too harsh,Never,Yes,Pretty happy,More or less,About right
2205,Midwest,Man,37,Married,Junior college,Yes,Not applicable,Moderate,NA,Favor,About right,Occasionally,Yes,Pretty happy,More or less,Too little
2206,Midwest,Not applicable,62,Married,High school,Yes,"[50000, 74999]",Moderate,Other,Favor,About right,Occasionally,Yes,Not too happy,Not at all,Too little
2207,Midwest,Woman,33,Married,Graduate,Yes,"[25000, 49999]",Slghtly conservative,NA,Oppose,Not harsh enough,Monthly,Yes,Pretty happy,Not at all,Too little
2208,Midwest,Man,25,Never married,High school,Yes,Not applicable,Conservative,Trump,Favor,Not harsh enough,Never,Yes,Pretty happy,Satisfied,Too much
2209,Midwest,Not applicable,40,Married,Junior college,Yes,"[0, 24999]",Moderate,Other,Favor,Too harsh,Never,Yes,Very happy,More or less,Too little
2210,Midwest,Woman,63,Divorced,Junior college,No,Not applicable,Slghtly conservative,Trump,Oppose,Not harsh enough,Occasionally,Yes,Not too happy,Not at all,About right
2211,Midwest,Woman,50,Married,Graduate,Yes,"[50000, 74999]",Moderate,Trump,Oppose,Not harsh enough,Monthly,Yes,Pretty happy,Not at all,Too little
2212,Midwest,Man,71,Married,High school,No,Not applicable,Conservative,Trump,Favor,Not harsh enough,Never,Yes,Very happy,Satisfied,About right
